contract_amount,ejari_property_sub_type_ar,project_name_en,ejari_bus_property_type_ar,property_usage_en,contract_id,ejari_property_sub_type_en,project_name_ar,property_usage_ar,area_id,tenant_type_en,contract_start_date,contract_end_date,nearest_metro_en,ejari_bus_property_type_id,no_of_prop,line_number,nearest_mall_en,nearest_metro_ar,ejari_bus_property_type_en,ejari_property_sub_type_id,nearest_mall_ar,tenant_type_id,annual_amount,contract_reg_type_en,ejari_property_type_en,is_free_hold,master_project_en,contract_reg_type_ar,ejari_property_type_ar,nearest_landmark_en,area_name_en,load_timestamp,nearest_landmark_ar,ejari_property_type_id,area_name_ar,project_number,actual_area,tenant_type_ar,master_project_ar,contract_reg_type_id
1684800,سكن عمال,,وحدة افتراضية,Residential,CNT2133169251,Labor Camp,,سكني,360,Authority,2025-08-03,2026-08-02,Etisalat Metro Station,5,195,42,City Centre Mirdif,محطة مترو اتصالات,Virtual Unit,38.0,سيتي سنتر مردف,1.0,1684800,New,Labor Camps,0,,جديد,سكن عمال,Dubai International Airport,Muhaisanah Second,2026-02-19 01:09:55,مطار دبي الدولي,4.0,محيصنه الثانيه,,,جهة,,1
110250,غرفتين و صالة,SABA TOWER 3,وحدة,Residential,CNT2132259595,2 bed rooms+hall, سابا تاور 3,سكني,350,Person,2025-08-10,2026-08-09,Marina Mall Metro Station,2,1,1,Marina Mall,محطة مترو مارينا مول,Unit,2.0,مارينا مول,0.0,110250,Renew,Flat,1,Jumeirah Lakes Towers,تجديد,شقه,Burj Al Arab,Al Thanyah Fifth,2026-02-19 01:09:55,برج العرب,842.0,الثنيه الخامسة,464.0,114.0,شخص, ابراج بحيرات الجميرا,2
99000,مكتب,,وحدة,Commercial,CNT2132155287,Office,,تجاري,244,Authority,2025-08-13,2026-08-12,Union Metro Station,2,1,1,Dubai Mall,محطة مترو الاتحاد,Unit,422.0,مول دبي,1.0,99000,Renew,Office,0,,تجديد,مكتب,Dubai International Airport,Al Murqabat,2026-02-19 01:09:55,مطار دبي الدولي,2.0,المرقبات,,139.0,جهة,,2
20000,مكتب,,وحدة افتراضية,Commercial,CNT2132257288,Office,,تجاري,240,Authority,2025-08-14,2026-08-13,Deira City Centre,5,1,1,Dubai Mall,ديرة سيتي سنتر,Virtual Unit,422.0,مول دبي,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Port Saeed,2026-02-19 01:09:55,مطار دبي الدولي,2.0,بور سعيد,,,جهة,,1
46500,غرفة و صالة,,وحدة,Residential,CNT2132294875,1bed room+Hall,,سكني,484,Person,2025-08-15,2026-08-14,,2,1,1,,,Unit,1.0,,0.0,46500,Renew,Flat,1,Silicon Oasis,تجديد,شقه,,Nadd Hessa,2026-02-19 01:09:55,,842.0,ند حصة,,71.0,شخص,واحة السيليكون,2
95287,غرفتين و صالة,,وحدة,Residential,CNT2134147793,2 bed rooms+hall,,سكني,244,Person,2025-08-22,2026-08-21,Al Rigga Metro Station,2,1,1,Dubai Mall,محطة مترو الرقة,Unit,2.0,مول دبي,0.0,95287,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Murqabat,2026-02-19 01:09:55,مطار دبي الدولي,842.0,المرقبات,,1.0,شخص,,2
55300,محل,,وحدة,Commercial,CNT2132595637,Shop,,تجاري,388,Authority,2025-09-01,2026-08-31,Oud Metha Metro Station,2,1,1,Dubai Mall,محطة مترو عود ميثاء,Unit,421.0,مول دبي,1.0,55300,Renew,Shop,0,,تجديد,محل,Burj Khalifa,Oud Metha,2026-02-19 01:09:55,برج خليفة,1.0,عود ميثا,,35.0,جهة,,2
15000,مكتب,,وحدة افتراضية,Commercial,CNT2132657532,Office,,تجاري,247,Authority,2025-09-16,2026-09-15,Abu Baker Al Siddique Metro Station,5,1,1,City Centre Mirdif,محطة مترو أبو بكر الصديق,Virtual Unit,422.0,سيتي سنتر مردف,1.0,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Khabeesi,2026-02-19 01:09:55,مطار دبي الدولي,2.0,الخبيصى,,,جهة,,1
50000,غرفة و صالة,,وحدة,Residential,CNT2132565373,1bed room+Hall,,سكني,305,Person,2025-09-20,2026-09-19,Airport Free Zone,2,1,1,City Centre Mirdif,المنطقة الحرة بالمطار,Unit,1.0,سيتي سنتر مردف,0.0,50000,New,Flat,0,,جديد,شقه,Dubai International Airport,AL QUSAIS,2026-02-19 01:09:55,مطار دبي الدولي,842.0,القصيص,,65.0,شخص,,1
30000,مكتب,CLOVER BAY,وحدة افتراضية,Commercial,CNT2132762120,Office,كلوفر باي,تجاري,390,Authority,2025-09-24,2026-09-23,Business Bay Metro Station,5,1,1,Dubai Mall,محطة مترو الخليج التجاري,Virtual Unit,422.0,مول دبي,1.0,30000,New,Office,1,,جديد,مكتب,Downtown Dubai,Burj Khalifa,2026-02-19 01:09:55,وسط مدينة دبي,2.0,برج خليفة,485.0,,جهة,,1
35000,غرفة و صالة,,وحدة,Residential,CRT2132801896,1bed room+Hall,,سكني,343,Authority,2025-09-27,2026-09-26,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,1.0,35000,New,Flat,1,International City Phase 1,جديد,شقه,Dubai International Airport,Al Warsan First,2026-02-19 01:09:55,مطار دبي الدولي,842.0,ورسان الاولى,,69.0,جهة,المدينة العالمية - المرحلة الاولى,1
30284,أستوديو,,وحدة,Residential,CNT2133581990,Studio,,سكني,445,Authority,2025-10-15,2026-10-14,Harbour Tower,2,1,1,Ibn-e-Battuta Mall,برج هاربور,Unit,11.0,ابن بطوطة مول,1.0,30284,Renew,Flat,1,Discovery Gardens,تجديد,شقه,Sports City Swimming Academy,Jabal Ali First,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,جبل علي الأولى,,41.0,جهة,الحدائق المكتشفة,2
42000,أستوديو,,وحدة,Residential,CNT2133125067,Studio,,سكني,409,Person,2025-10-20,2026-10-19,Sharaf Dg Metro Station,2,1,1,Mall of the Emirates,محطة مترو شرف دي جي,Unit,11.0,مول الإمارات,0.0,42000,Renew,Flat,1,Arjan,تجديد,شقه,Motor City,Al Barshaa South Third,2026-02-19 01:09:55,موتور سيتي,842.0,البرشاء جنوب الثالثة,,41.0,شخص,أرجان,2
59000,أستوديو,SKY VIEW TOWER,وحدة,Residential,CRT2133257076,Studio, سكاي فيو تاور,سكني,330,Authority,2025-11-01,2026-10-31,Dubai Marina,2,1,1,Marina Mall,مرسى دبي,Unit,11.0,مارينا مول,1.0,59000,New,Flat,1,Dubai Marina,جديد,شقه,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,842.0,مرسى دبي,541.0,42.0,جهة,دبي مارينا,1
40000,أستوديو,,وحدة,Residential,CRT2133406586,Studio,,سكني,230,Authority,2025-11-07,2026-11-06,Abu Baker Al Siddique Metro Station,2,1,1,,محطة مترو أبو بكر الصديق,Unit,11.0,,1.0,40000,New,Studio ,0,,جديد,أستوديو,Dubai International Airport,Abu Hail,2026-02-19 01:09:55,مطار دبي الدولي,903.0,ابو هيل,,50.0,جهة,,1
17000,مكتب,IRIS BAY,وحدة افتراضية,Commercial,CNT2133451290,Office,ايريس باي,تجاري,526,Authority,2025-11-11,2026-11-10,Business Bay Metro Station,5,1,1,Dubai Mall,محطة مترو الخليج التجاري,Virtual Unit,422.0,مول دبي,1.0,17000,New,Office,1,,جديد,مكتب,Downtown Dubai,Business Bay,2026-02-19 01:09:55,وسط مدينة دبي,2.0,الخليج التجارى,127.0,,جهة,,1
76000,غرفتين و صالة,,وحدة,Residential,CNT2133412905,2 bed rooms+hall,,سكني,278,Person,2025-11-15,2026-11-14,Burjuman Metro Station,2,1,1,Dubai Mall,محطة مترو برجمان,Unit,2.0,مول دبي,0.0,76000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Mankhool,2026-02-19 01:09:55,مطار دبي الدولي,842.0,منخول,,134.0,شخص,,2
32025,أستوديو,BADRA PHASE 1,وحدة,Residential,CNT2133551967,Studio,بدرة المرحلة الأولى,سكني,522,Person,2025-11-22,2026-11-21,UAE Exchange Metro Station,2,1,1,,محطة مترو الإمارات العربية المتحدة للصرافة,Unit,11.0,,0.0,32025,Renew,Flat,1,Badra,تجديد,شقه,Dubai Parks and Resorts,Hessyan First,2026-02-19 01:09:55,دبي باركس اند ريزورتس,842.0,حصيان الاولى,1735.0,47.0,شخص,بدرة,2
350000,معرض مع ميزانين,,فيلا,Commercial,CNT2134168524,Showroom with mezzanine,,تجاري,369,Person,2025-11-25,2026-11-24,Dubai Internet City,4,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Villa,18.0,مول الإمارات,0.0,350000,Renew,Showroom,0,,تجديد,معرض,Burj Al Arab,Al Barsha Third,2026-02-19 01:09:55,برج العرب,6.0,البرشاء الثالثه,,261.0,شخص,,2
41800,غرفة و صالة,,وحدة,Residential,CNT2133320611,1bed room+Hall,,سكني,343,Person,2025-11-29,2026-11-28,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,0.0,41800,Renew,Flat,1,International City Phase 1,تجديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,,60.0,شخص,المدينة العالمية - المرحلة الاولى,2
75410,غرفتين و صالة,,وحدة,Residential,CNT2133308878,2 bed rooms+hall,,سكني,368,Person,2025-12-02,2026-12-01,Sharaf Dg Metro Station,2,1,1,Mall of the Emirates,محطة مترو شرف دي جي,Unit,2.0,مول الإمارات,0.0,75410,Renew,Flat,0,,تجديد,شقه,Burj Al Arab,Al Barsha First,2026-02-19 01:09:55,برج العرب,842.0,البرشاء الاولى,,138.0,شخص,,2
359370,مطعم,,وحدة,Commercial,CNT2134099380,Restaurant,,تجاري,271,Authority,2025-12-16,2026-12-15,ADCB Metro Station,2,1,1,Dubai Mall,محطة مترو بنك أبوظبي التجاري,Unit,29.0,مول دبي,1.0,359370,Renew,Resturants Complex,0,,تجديد,مجمع مطاعم,Burj Khalifa,Al Karama,2026-02-19 01:09:55,برج خليفة,46.0,الكرامه,,434.0,جهة,,2
518325,أستوديو,,وحدة,Residential,CNT2133990295,Studio,,سكني,398,Authority,2026-01-01,2026-12-31,,2,7,7,,,Unit,11.0,,1.0,518325,Renew,Flat,0,,تجديد,شقه,,Al Aweer First,2026-02-19 01:09:55,,842.0,العوير الأولى,,51.0,جهة,,2
56925,غرفتين و صالة,,وحدة,Residential,CNT2133164375,2 bed rooms+hall,,سكني,271,Person,2026-01-01,2026-12-31,ADCB Metro Station,2,1,1,Dubai Mall,محطة مترو بنك أبوظبي التجاري,Unit,2.0,مول دبي,0.0,56925,Renew,Flat,0,,تجديد,شقه,Burj Khalifa,Al Karama,2026-02-19 01:09:55,برج خليفة,842.0,الكرامه,,65.0,شخص,,2
65000,غرفة و صالة,,وحدة,Residential,CNT2134110946,1bed room+Hall,,سكني,458,Authority,2026-01-01,2026-12-31,,2,1,1,,,Unit,1.0,,1.0,65000,New,Flat,1,Dubai Investment Park First,جديد,شقه,,Dubai Investment Park First,2026-02-19 01:09:55,,842.0,مجمع دبي للاستثمار الاول,,84.0,جهة,مجمع دبي للاستثمار الاول,1
127100,محل,,وحدة,Commercial,CNT2134079869,Shop,,تجاري,367,Authority,2026-01-01,2026-12-31,Al Fahidi Metro Station,2,2,2,Dubai Mall,محطة مترو الفهيدي,Unit,421.0,مول دبي,1.0,127100,Renew,Shop,0,,تجديد,محل,Dubai International Airport,Al Suq Al Kabeer,2026-02-19 01:09:55,مطار دبي الدولي,1.0,السوق الكبير,,70.0,جهة,,2
23400000,غرفه سكن عمال,,وحدة,Residential,CNT2134036879,Room in labor Camp,,سكني,395,Authority,2026-01-01,2028-12-31,UAE Exchange Metro Station,2,140,123,Ibn-e-Battuta Mall,محطة مترو الإمارات العربية المتحدة للصرافة,Unit,12.0,ابن بطوطة مول,1.0,7800000,New,Labor Camps,0,,جديد,سكن عمال,Expo 2020 Site,Jabal Ali Industrial First,2026-02-19 01:09:55,موقع إكسبو 2020,4.0,جبل على الصناعية الأولى,,23.0,جهة,,1
32200,أستوديو,,وحدة,Residential,CNT2133502657,Studio,,سكني,249,Person,2026-01-06,2027-01-05,Salah Al Din Metro Station,2,1,1,Dubai Mall,محطة مترو صلاح الدين,Unit,11.0,مول دبي,0.0,32200,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Muteena,2026-02-19 01:09:55,مطار دبي الدولي,842.0,المطينه,,22.0,شخص,,2
15000,مكتب,,وحدة افتراضية,Commercial,CNT2134256592,Office,,تجاري,271,Authority,2026-01-15,2027-01-14,Oud Metha Metro Station,5,1,1,Dubai Mall,محطة مترو عود ميثاء,Virtual Unit,422.0,مول دبي,1.0,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Karama,2026-02-19 01:09:55,مطار دبي الدولي,2.0,الكرامه,,,جهة,,1
17000,مكتب,,وحدة افتراضية,Commercial,CNT2134395947,Office,,تجاري,362,Authority,2026-01-24,2027-01-23,Baniyas Square Metro Station,5,1,1,Dubai Mall,محطة مترو ميدان بني ياس,Virtual Unit,422.0,مول دبي,1.0,17000,New,Office,0,,جديد,مكتب,Dubai International Airport,Naif,2026-02-19 01:09:55,مطار دبي الدولي,2.0,نايف,,,جهة,,1
